"","sampling","plot","treatment","species","abundance","height","Cb","Db","Cm","Dm","datenew","month"
"3322","0may",12,"wp","trre",5,34.5,NA,NA,NA,NA,2023-05-04,5
"3323","0may",12,"wp","trre",5,33,NA,NA,NA,NA,2023-05-04,5
"3324","1may",14,"c","mear",5,35,NA,NA,NA,NA,2023-05-16,5
"3325","1may",14,"c","mear",5,30,NA,NA,NA,NA,2023-05-16,5
"3326","1may",14,"c","mear",5,28,NA,NA,NA,NA,2023-05-16,5
"3327","1may",11,"c","rabu",5,43,NA,NA,NA,NA,2023-05-16,5
"3328","1may",14,"c","rabu",5,39,NA,NA,NA,NA,2023-05-16,5
"3329","1may",14,"c","rabu",5,36,NA,NA,NA,NA,2023-05-16,5
"3330","1may",11,"c","rabu",5,34,NA,NA,NA,NA,2023-05-16,5
"3331","1may",14,"c","rabu",5,31,NA,NA,NA,NA,2023-05-16,5
"3332","1may",14,"c","rabu",5,29,NA,NA,NA,NA,2023-05-16,5
"3333","1may",14,"c","shar",5,37,NA,NA,NA,NA,2023-05-16,5
"3334","1may",14,"c","shar",5,33,NA,NA,NA,NA,2023-05-16,5
"3335","1may",14,"c","shar",5,32,NA,NA,NA,NA,2023-05-16,5
"3336","1may",2,"c","shar",5,32,NA,NA,NA,NA,2023-05-16,5
"3337","1may",14,"c","shar",5,29,NA,NA,NA,NA,2023-05-16,5
"3338","1may",2,"c","shar",5,28,NA,NA,NA,NA,2023-05-16,5
"3339","1may",2,"c","shar",5,27,NA,NA,NA,NA,2023-05-16,5
"3340","1may",2,"c","tono",5,51,NA,NA,NA,NA,2023-05-16,5
"3341","1may",2,"c","tono",5,47.5,NA,NA,NA,NA,2023-05-16,5
"3342","1may",2,"c","tono",5,43,NA,NA,NA,NA,2023-05-16,5
"3343","1may",9,"w","tono",5,39,NA,NA,NA,NA,2023-05-16,5
"3344","1may",9,"w","tono",5,36,NA,NA,NA,NA,2023-05-16,5
"3345","1may",2,"c","tono",5,34,NA,NA,NA,NA,2023-05-16,5
"3346","1may",9,"w","tono",5,33,NA,NA,NA,NA,2023-05-16,5
"3347","1may",2,"c","tono",5,19,NA,NA,NA,NA,2023-05-16,5
"3348","1may",2,"c","tono",5,15,NA,NA,NA,NA,2023-05-16,5
"3349","1may",2,"c","trre",5,22,NA,NA,NA,NA,2023-05-16,5
"3350","1may",2,"c","trre",5,21,NA,NA,NA,NA,2023-05-16,5
"3351","10oct",13,"wp","ni_p13_3",5,46.5,12.5,NA,4.5,NA,2023-10-16,10
"3352","10oct",15,"p","melu",5,41,1.6,NA,2.1,NA,2023-10-16,10
"3353","10oct",15,"p","melu",5,26,5.5,NA,1.7,NA,2023-10-16,10
"3354","10oct",3,"p","dagl",5,23,4,NA,3.1,NA,2023-10-16,10
"3355","10oct",3,"p","dagl",5,22,7.5,NA,4.4,NA,2023-10-16,10
"3356","10oct",3,"p","fear",5,18.5,2,NA,1.5,NA,2023-10-16,10
"3357","10oct",7,"c","rabu",5,17,0.9,NA,0.8,NA,2023-10-16,10
"3358","10oct",14,"c","plla",5,15,8.5,NA,9,NA,2023-10-16,10
"3359","10oct",15,"p","mear",5,12,1.5,NA,0.6,NA,2023-10-16,10
"3360","10oct",3,"p","fear",5,12,4,NA,2.9,NA,2023-10-16,10
"3361","10oct",10,"p","mear",5,10,2,NA,2.4,NA,2023-10-16,10
"3362","10oct",15,"p","mear",5,10,1,NA,1.1,NA,2023-10-16,10
"3363","10oct",7,"c","rabu",5,10,NA,0.07,NA,0.06,2023-10-16,10
"3364","10oct",7,"c","rabu",5,10,NA,0.05,NA,0.04,2023-10-16,10
"3365","10oct",14,"c","rabu",5,8.5,NA,0.07,NA,0.07,2023-10-16,10
"3366","10oct",14,"c","rabu",5,8.5,0.7,NA,0.7,NA,2023-10-16,10
"3367","10oct",10,"p","gedi",5,8,NA,0.17,NA,0.03,2023-10-16,10
"3368","10oct",7,"c","rabu",5,8,NA,0.03,NA,0.02,2023-10-16,10
"3369","10oct",7,"c","rabu",5,8,NA,0.02,NA,0.02,2023-10-16,10
"3370","10oct",10,"p","mear",5,7.5,1.6,NA,0.7,NA,2023-10-16,10
"3371","10oct",10,"p","gedi",5,7,NA,0.21,NA,0.02,2023-10-16,10
"3372","10oct",13,"wp","gedi",5,7,5,NA,3.2,NA,2023-10-16,10
"3373","10oct",14,"c","shar",5,7,NA,0.03,NA,0.03,2023-10-16,10
"3374","10oct",3,"p","fear",5,7,1.6,NA,1.4,NA,2023-10-16,10
"3375","10oct",13,"wp","gedi",5,6,NA,0.05,3.5,NA,2023-10-16,10
"3376","10oct",14,"c","shar",5,6,NA,0.02,NA,0.02,2023-10-16,10
"3377","10oct",10,"p","gedi",5,5,NA,0.2,NA,0.01,2023-10-16,10
"3378","10oct",10,"p","mear",5,5,NA,0.11,NA,0.05,2023-10-16,10
"3379","10oct",14,"c","shar",5,5,NA,0.01,NA,0.01,2023-10-16,10
"3380","10oct",10,"p","gedi",5,4.5,NA,0.11,NA,0.06,2023-10-16,10
"3381","10oct",14,"c","shar",5,4.5,NA,0.02,NA,0.02,2023-10-16,10
"3382","10oct",10,"p","gedi",5,4,NA,0.21,NA,0.07,2023-10-16,10
"3383","10oct",14,"c","shar",5,4,NA,0.02,NA,0.02,2023-10-16,10
"3384","10oct",13,"wp","gedi",5,3,NA,0.03,NA,0.02,2023-10-16,10
"3385","11nov",5,"wp","coar",5,25,1.5,NA,1.7,NA,2023-11-13,11
"3386","11nov",1,"w","cadi",5,24,20,NA,8,NA,2023-11-13,11
"3387","11nov",3,"p","lyar",5,23,1.5,NA,6,NA,2023-11-13,11
"3388","11nov",7,"c","plla",5,22,2.3,NA,2.5,NA,2023-11-13,11
"3389","11nov",5,"wp","coar",5,21.5,0.7,NA,0.8,NA,2023-11-13,11
"3390","11nov",3,"p","dagl",5,21,9,NA,7,NA,2023-11-13,11
"3391","11nov",3,"p","elre",5,20,3,NA,1.5,NA,2023-11-13,11
"3392","11nov",3,"p","dagl",5,18,7,NA,4,NA,2023-11-13,11
"3393","11nov",10,"p","mean",5,17.5,2.6,NA,4.7,NA,2023-11-13,11
"3394","11nov",10,"p","mean",5,17,2,NA,2.5,NA,2023-11-13,11
"3395","11nov",7,"c","plla",5,16,3,NA,3.1,NA,2023-11-13,11
"3396","11nov",3,"p","elre",5,15,1.2,NA,1.3,NA,2023-11-13,11
"3397","11nov",5,"wp","coar",5,15,1.5,NA,1.8,NA,2023-11-13,11
"3398","11nov",5,"wp","coar",5,15,2,NA,1.5,NA,2023-11-13,11
"3399","11nov",3,"p","elre",5,14,1.1,NA,1,NA,2023-11-13,11
"3400","11nov",7,"c","plla",5,14,4,NA,3.8,NA,2023-11-13,11
"3401","11nov",10,"p","mear",5,13,4,NA,3.8,NA,2023-11-13,11
"3402","11nov",3,"p","elre",5,13,1,NA,0.9,NA,2023-11-13,11
"3403","11nov",5,"wp","coar",5,13,2.5,NA,3,NA,2023-11-13,11
"3404","11nov",6,"p","visa",5,13,NA,0.07,0.8,NA,2023-11-13,11
"3405","11nov",7,"c","plla",5,13,3.2,NA,3.4,NA,2023-11-13,11
"3406","11nov",6,"p","visa",5,11.5,NA,0.11,1.5,NA,2023-11-13,11
"3407","11nov",11,"c","gedi",5,11,NA,0.05,NA,0.07,2023-11-13,11
"3408","11nov",3,"p","elre",5,10,1,NA,1,NA,2023-11-13,11
"3409","11nov",4,"wp","asteraceae",5,10,3.4,NA,3.1,NA,2023-11-13,11
"3410","11nov",4,"wp","asteraceae",5,10,3.8,NA,4.1,NA,2023-11-13,11
"3411","11nov",6,"p","ni_p6_2",5,10,2.8,NA,5.5,NA,2023-11-13,11
"3412","11nov",2,"c","shar",5,9.5,NA,0.02,NA,0.07,2023-11-13,11
"3413","11nov",1,"w","gedi",5,9,NA,0.03,NA,0.04,2023-11-13,11
"3414","11nov",11,"c","gedi",5,9,NA,0.04,NA,0.07,2023-11-13,11
"3415","11nov",11,"c","gedi",5,9,NA,0.05,NA,0.05,2023-11-13,11
"3416","11nov",6,"p","visa",5,9,0.9,NA,1.1,NA,2023-11-13,11
"3417","11nov",12,"wp","melu",5,8.5,7.5,NA,2.8,NA,2023-11-13,11
"3418","11nov",10,"p","mean",5,8,NA,0.16,NA,0.08,2023-11-13,11
"3419","11nov",11,"c","gedi",5,8,NA,0.04,NA,0.07,2023-11-13,11
"3420","11nov",15,"p","vepe",5,8,1,NA,1.8,NA,2023-11-13,11
"3421","11nov",4,"wp","to",5,8,NA,0.28,1.1,NA,2023-11-13,11
"3422","11nov",4,"wp","asteraceae",5,8,3.9,NA,3.2,NA,2023-11-13,11
"3423","11nov",4,"wp","asteraceae",5,7.5,2.1,NA,2.2,NA,2023-11-13,11
"3424","11nov",1,"w","gedi",5,7,NA,0.02,NA,0.01,2023-11-13,11
"3425","11nov",10,"p","mear",5,7,2.7,NA,1.6,NA,2023-11-13,11
"3426","11nov",6,"p","visa",5,7,NA,0.05,NA,0.13,2023-11-13,11
"3427","11nov",14,"c","to",5,6.5,NA,0.05,NA,0.01,2023-11-13,11
"3428","11nov",2,"c","shar",5,6.5,NA,0.02,NA,0.02,2023-11-13,11
"3429","11nov",2,"c","shar",5,6.5,NA,0.02,NA,0.03,2023-11-13,11
"3430","11nov",2,"c","shar",5,6.5,NA,0.06,NA,0.02,2023-11-13,11
"3431","11nov",11,"c","gedi",5,6,NA,0.03,NA,0.04,2023-11-13,11
"3432","11nov",14,"c","to",5,6,NA,0.19,NA,0.08,2023-11-13,11
"3433","11nov",14,"c","to",5,6,NA,0.01,NA,0.01,2023-11-13,11
"3434","11nov",15,"p","vepe",5,6,1.8,NA,1.4,NA,2023-11-13,11
"3435","11nov",15,"p","vepe",5,5.5,1.4,NA,1.5,NA,2023-11-13,11
"3436","11nov",2,"c","shar",5,5.5,NA,0.04,NA,0.03,2023-11-13,11
"3437","11nov",12,"wp","melu",5,5,3.5,NA,3.2,NA,2023-11-13,11
"3438","11nov",15,"p","vepe",5,5,2,NA,2.3,NA,2023-11-13,11
"3439","11nov",6,"p","ni_p6_2",5,5,2.2,NA,2.2,NA,2023-11-13,11
"3440","11nov",15,"p","vepe",5,4.5,1,NA,1.5,NA,2023-11-13,11
"3441","11nov",11,"c","gedi",5,4,NA,0.06,NA,0.08,2023-11-13,11
"3442","11nov",14,"c","to",5,4,NA,0.06,NA,0.04,2023-11-13,11
"3443","11nov",14,"c","to",5,4,NA,0.02,NA,0.02,2023-11-13,11
"3444","2jun",1,"w","fear",5,131,NA,NA,NA,NA,2023-06-14,6
"3445","2jun",1,"w","fear",5,98,NA,NA,NA,NA,2023-06-14,6
"3446","2jun",1,"w","fear",5,96,NA,NA,NA,NA,2023-06-14,6
"3447","2jun",1,"w","fear",5,95,NA,NA,NA,NA,2023-06-14,6
"3448","2jun",7,"c","fear",5,92,NA,NA,NA,NA,2023-06-14,6
"3449","2jun",7,"c","fear",5,87.5,NA,NA,NA,NA,2023-06-14,6
"3450","2jun",7,"c","fear",5,50,NA,NA,NA,NA,2023-06-14,6
"3451","2jun",5,"wp","fear",5,21,NA,NA,NA,NA,2023-06-14,6
"3452","2jun",5,"wp","fear",5,18,NA,NA,NA,NA,2023-06-14,6
"3453","2jun",5,"wp","fear",5,18,NA,NA,NA,NA,2023-06-14,6
"3454","2jun",5,"wp","fear",5,14,NA,NA,NA,NA,2023-06-14,6
"3455","2jun",5,"wp","fear",5,12.5,NA,NA,NA,NA,2023-06-14,6
"3456","2jun",1,"w","rapa",5,39.5,NA,NA,NA,NA,2023-06-14,6
"3457","2jun",1,"w","rapa",5,32,NA,NA,NA,NA,2023-06-14,6
"3458","2jun",1,"w","rapa",5,32,NA,NA,NA,NA,2023-06-14,6
"3459","2jun",7,"c","shar",5,38,NA,NA,NA,NA,2023-06-14,6
"3460","2jun",7,"c","shar",5,32,NA,NA,NA,NA,2023-06-14,6
"3461","2jun",7,"c","shar",5,31,NA,NA,NA,NA,2023-06-14,6
"3462","2jun",7,"c","shar",5,30,NA,NA,NA,NA,2023-06-14,6
"3463","2jun",11,"c","trre",5,30,NA,NA,NA,NA,2023-06-14,6
"3464","2jun",11,"c","trre",5,23,NA,NA,NA,NA,2023-06-14,6
"3465","2jun",11,"c","trre",5,23,NA,NA,NA,NA,2023-06-14,6
"3466","2jun",11,"c","trre",5,21,NA,NA,NA,NA,2023-06-14,6
"3467","2jun",1,"w","visa",5,60,NA,NA,NA,NA,2023-06-14,6
"3468","2jun",1,"w","visa",5,46,NA,NA,NA,NA,2023-06-14,6
"3469","2jun",7,"c","visa",5,42,NA,NA,NA,NA,2023-06-14,6
"3470","2jun",7,"c","visa",5,37,NA,NA,NA,NA,2023-06-14,6
"3471","2jun",7,"c","visa",5,37,NA,NA,NA,NA,2023-06-14,6
"3472","2jun",7,"c","visa",5,32,NA,NA,NA,NA,2023-06-14,6
"3473","2jun",1,"w","visa",5,24,NA,NA,NA,NA,2023-06-14,6
"3474","3jun",1,"w","avst",5,164,NA,0.28,NA,0.16,2023-06-28,6
"3475","3jun",1,"w","avst",5,131.5,NA,0.23,NA,0.11,2023-06-28,6
"3476","3jun",9,"w","tono",5,70,NA,0.26,1.4,NA,2023-06-28,6
"3477","3jun",8,"w","tono",5,66,NA,0.11,2.9,NA,2023-06-28,6
"3478","3jun",9,"w","toar",5,65,NA,0.26,NA,0.14,2023-06-28,6
"3479","3jun",7,"c","coar",5,54,NA,0.13,1.8,NA,2023-06-28,6
"3480","3jun",8,"w","tono",5,52,NA,0.06,1.1,NA,2023-06-28,6
"3481","3jun",2,"c","plla",5,51,2.5,NA,1.5,NA,2023-06-28,6
"3482","3jun",9,"w","tono",5,50,1.8,NA,2.1,NA,2023-06-28,6
"3483","3jun",1,"w","cyec",5,48.5,NA,0.11,NA,0.11,2023-06-28,6
"3484","3jun",7,"c","coar",5,47,1.5,NA,2.3,NA,2023-06-28,6
"3485","3jun",7,"c","coar",5,45,1.7,NA,1.8,NA,2023-06-28,6
"3486","3jun",1,"w","cyec",5,43.5,NA,0.09,NA,0.1,2023-06-28,6
"3487","3jun",7,"c","coar",5,43,0.8,NA,1.8,NA,2023-06-28,6
"3488","3jun",1,"w","cyec",5,38,NA,0.04,NA,0.03,2023-06-28,6
"3489","3jun",7,"c","coar",5,36,1,NA,1.5,NA,2023-06-28,6
"3490","3jun",2,"c","plla",5,25,2.2,NA,2.4,NA,2023-06-28,6
"3491","3jun",2,"c","plla",5,20,3,NA,2.8,NA,2023-06-28,6
"3492","3jun",2,"c","plla",5,20,1.5,NA,1.8,NA,2023-06-28,6
"3493","4jul",1,"w","cadi",5,54,3.5,NA,3.9,NA,2023-07-11,7
"3494","4jul",2,"c","plla",5,33,4,NA,4,NA,2023-07-11,7
"3495","4jul",2,"c","plla",5,20,5.5,NA,5,NA,2023-07-11,7
"3496","4jul",2,"c","plla",5,20,2.5,NA,2.6,NA,2023-07-11,7
"3497","4jul",3,"p","kisp",5,14,3.8,NA,4.5,NA,2023-07-11,7
"3498","4jul",2,"c","plla",5,13,1.5,NA,1.2,NA,2023-07-11,7
"3499","5jul",13,"wp","fear",5,31.5,5.5,NA,2.2,NA,2023-07-26,7
"3500","5jul",9,"w","fear",5,31,6,NA,3.1,NA,2023-07-26,7
"3501","5jul",11,"c","trre",5,25,NA,0.16,NA,0.17,2023-07-26,7
"3502","5jul",5,"wp","ni_p5_1",5,23,2.4,NA,1.5,NA,2023-07-26,7
"3503","5jul",5,"wp","ni_p5_1",5,22,2.3,NA,2,NA,2023-07-26,7
"3504","5jul",5,"wp","ni_p5_1",5,22,2.1,NA,1.4,NA,2023-07-26,7
"3505","5jul",11,"c","trre",5,21,NA,0.26,NA,0.17,2023-07-26,7
"3506","5jul",5,"wp","ni_p5_1",5,19,3,NA,1.8,NA,2023-07-26,7
"3507","5jul",5,"wp","ni_p5_1",5,18,1.6,NA,1.1,NA,2023-07-26,7
"3508","5jul",11,"c","trre",5,17.5,NA,0.24,NA,0.12,2023-07-26,7
"3509","5jul",5,"wp","shar",5,10,2,NA,2.2,NA,2023-07-26,7
"3510","5jul",5,"wp","shar",5,10,1.1,NA,1.6,NA,2023-07-26,7
"3511","5jul",5,"wp","shar",5,8.5,1.6,NA,1.8,NA,2023-07-26,7
"3512","5jul",5,"wp","shar",5,8,1.9,NA,2.1,NA,2023-07-26,7
"3513","5jul",5,"wp","shar",5,7,1.7,NA,1.6,NA,2023-07-26,7
"3514","5jul",13,"wp","fear",5,4.5,5.5,NA,4,NA,2023-07-26,7
"3515","5jul",15,"p","vepe",5,3.5,NA,0.12,1.5,NA,2023-07-26,7
"3516","6aug",2,"c","plla",5,36,4.1,NA,3,NA,2023-08-22,8
"3517","6aug",9,"w","ni_p9_1",5,35,2.2,NA,1.8,NA,2023-08-22,8
"3518","6aug",4,"wp","elre",5,34,1.2,NA,0.8,NA,2023-08-22,8
"3519","6aug",9,"w","ni_p9_1",5,34,2.4,NA,1.9,NA,2023-08-22,8
"3520","6aug",9,"w","ni_p9_1",5,33,2.4,NA,1.6,NA,2023-08-22,8
"3521","6aug",5,"wp","plla",5,31,3.5,NA,1.6,NA,2023-08-22,8
"3522","6aug",9,"w","ni_p9_1",5,31,1.5,NA,1.2,NA,2023-08-22,8
"3523","6aug",13,"wp","ni_p13_2",5,30,1.8,NA,1.4,NA,2023-08-22,8
"3524","6aug",5,"wp","plla",5,30,5.5,NA,2.3,NA,2023-08-22,8
"3525","6aug",14,"c","plla",5,28,5,NA,4.8,NA,2023-08-22,8
"3526","6aug",7,"c","fear",5,27,2.1,NA,1.8,NA,2023-08-22,8
"3527","6aug",4,"wp","elre",5,26,1.8,NA,1.2,NA,2023-08-22,8
"3528","6aug",9,"w","ni_p9_1",5,25,1.6,NA,1.2,NA,2023-08-22,8
"3529","6aug",4,"wp","elre",5,24,2,NA,1.5,NA,2023-08-22,8
"3530","6aug",5,"wp","plla",5,24,4.5,NA,1.3,NA,2023-08-22,8
"3531","6aug",7,"c","fear",5,24,3.8,NA,2.2,NA,2023-08-22,8
"3532","6aug",4,"wp","elre",5,22,1.3,NA,1,NA,2023-08-22,8
"3533","6aug",12,"wp","fear",5,21,7,NA,2.8,NA,2023-08-22,8
"3534","6aug",6,"p","shar",5,21,1.8,NA,1.5,NA,2023-08-22,8
"3535","6aug",13,"wp","ni_p13_2",5,20,1.5,NA,1,NA,2023-08-22,8
"3536","6aug",5,"wp","ni_p5_1",5,19,2.8,NA,1.1,NA,2023-08-22,8
"3537","6aug",3,"p","shar",5,18,2.5,NA,3,NA,2023-08-22,8
"3538","6aug",5,"wp","ni_p5_1",5,18,3.5,NA,1.1,NA,2023-08-22,8
"3539","6aug",13,"wp","ni_p13_2",5,17,1.2,NA,0.8,NA,2023-08-22,8
"3540","6aug",6,"p","shar",5,17,1.2,NA,1,NA,2023-08-22,8
"3541","6aug",4,"wp","elre",5,16,2,NA,1.3,NA,2023-08-22,8
"3542","6aug",6,"p","shar",5,16,1.2,NA,0.9,NA,2023-08-22,8
"3543","6aug",13,"wp","ni_p13_2",5,14,2.1,NA,1.7,NA,2023-08-22,8
"3544","6aug",5,"wp","ni_p5_1",5,14,1.6,NA,1,NA,2023-08-22,8
"3545","6aug",14,"c","plla",5,13,1.5,NA,1.5,NA,2023-08-22,8
"3546","6aug",13,"wp","ni_p13_2",5,12.5,1.3,NA,1.4,NA,2023-08-22,8
"3547","6aug",6,"p","shar",5,12,NA,0.11,0.7,NA,2023-08-22,8
"3548","6aug",6,"p","shar",5,12,1.8,NA,2.6,NA,2023-08-22,8
"3549","6aug",3,"p","shar",5,11,3.2,NA,4.5,NA,2023-08-22,8
"3550","6aug",15,"p","mear",5,7,5,NA,3.1,NA,2023-08-22,8
"3551","6aug",15,"p","mear",5,6,2.3,NA,1.8,NA,2023-08-22,8
"3552","6aug",15,"p","mear",5,5,3,NA,1.9,NA,2023-08-22,8
"3553","6aug",15,"p","mear",5,4.5,1.2,NA,1,NA,2023-08-22,8
"3554","7sep",4,"wp","ni_p4_1",5,24.5,NA,0.25,NA,0.17,2023-09-04,9
"3555","7sep",9,"w","trre",5,24.5,NA,0.17,NA,0.21,2023-09-04,9
"3556","7sep",3,"p","plla",5,22,8.5,NA,4,NA,2023-09-04,9
"3557","7sep",12,"wp","coar",5,21,NA,0.15,1.5,NA,2023-09-04,9
"3558","7sep",3,"p","elre",5,20,1.5,NA,1.1,NA,2023-09-04,9
"3559","7sep",7,"c","plla",5,19,2.1,NA,1.9,NA,2023-09-04,9
"3560","7sep",3,"p","elre",5,18,1.5,NA,1.4,NA,2023-09-04,9
"3561","7sep",3,"p","elre",5,18,1.2,NA,1.2,NA,2023-09-04,9
"3562","7sep",11,"c","plla",5,15.5,3.5,NA,3,NA,2023-09-04,9
"3563","7sep",3,"p","elre",5,15.5,2.4,NA,1.6,NA,2023-09-04,9
"3564","7sep",9,"w","trre",5,15,NA,0.21,NA,0.15,2023-09-04,9
"3565","7sep",7,"c","plla",5,14,1.5,NA,1.2,NA,2023-09-04,9
"3566","7sep",7,"c","plla",5,14,NA,0.13,1.5,NA,2023-09-04,9
"3567","7sep",7,"c","plla",5,10,1.8,NA,1.9,NA,2023-09-04,9
"3568","7sep",3,"p","elre",5,9,1.5,NA,1.2,NA,2023-09-04,9
"3569","7sep",6,"p","ni_p6_1",5,8,10.5,NA,8.5,NA,2023-09-04,9
"3570","7sep",15,"p","shar",5,7,1.5,NA,1.7,NA,2023-09-04,9
"3571","7sep",15,"p","shar",5,6.5,2.7,NA,1.8,NA,2023-09-04,9
"3572","7sep",3,"p","plla",5,6,1.5,NA,1.4,NA,2023-09-04,9
"3573","7sep",15,"p","shar",5,4.5,1.8,NA,1,NA,2023-09-04,9
"3574","7sep",15,"p","shar",5,3,2.1,NA,1.4,NA,2023-09-04,9
"3575","8sep",8,"w","coar",5,31.5,0.7,NA,1.2,NA,2023-09-18,9
"3576","8sep",10,"p","ch",5,29,NA,0.3,4.5,NA,2023-09-18,9
"3577","8sep",3,"p","lyar",5,26,5.5,NA,3,NA,2023-09-18,9
"3578","8sep",8,"w","coar",5,21,NA,0.05,NA,0.06,2023-09-18,9
"3579","8sep",8,"w","coar",5,19,0.8,NA,1.3,NA,2023-09-18,9
"3580","8sep",8,"w","coar",5,18,1,NA,1.6,NA,2023-09-18,9
"3581","8sep",3,"p","lyar",5,14,2.5,NA,2,NA,2023-09-18,9
"3582","8sep",6,"p","ni_p6_1",5,14,15.4,NA,11.5,NA,2023-09-18,9
"3583","8sep",10,"p","ch",5,11,NA,0.08,3.2,NA,2023-09-18,9
"3584","8sep",5,"wp","mear",5,5,NA,0.1,NA,0.06,2023-09-18,9
"3585","8sep",5,"wp","mear",5,4.5,NA,0.03,NA,0.02,2023-09-18,9
"3586","8sep",5,"wp","mear",5,4,NA,0.1,NA,0.04,2023-09-18,9
"3587","8sep",5,"wp","mear",5,4,NA,0.05,NA,0.03,2023-09-18,9
"3588","8sep",10,"p","gedi",5,3,NA,0.06,NA,0.02,2023-09-18,9
"3589","8sep",10,"p","gedi",5,3,NA,0.02,NA,0.02,2023-09-18,9
"3590","8sep",10,"p","gedi",5,3,NA,0.05,NA,0.03,2023-09-18,9
"3591","8sep",10,"p","gedi",5,2.5,NA,0.02,NA,0.02,2023-09-18,9
"3592","8sep",10,"p","gedi",5,2.5,NA,0.02,NA,0.02,2023-09-18,9
"3593","8sep",5,"wp","mear",5,2,NA,0.02,NA,0.02,2023-09-18,9
"3594","9oct",15,"p","melu",5,71,5.5,NA,2.5,NA,2023-10-04,10
"3595","9oct",15,"p","melu",5,49,4.5,0.1,NA,0.1,2023-10-04,10
"3596","9oct",15,"p","melu",5,41,3.5,NA,2.5,NA,2023-10-04,10
"3597","9oct",12,"wp","coar",5,28,2,NA,1.5,NA,2023-10-04,10
"3598","9oct",3,"p","dagl",5,23,4,NA,3.2,NA,2023-10-04,10
"3599","9oct",7,"c","coar",5,23,NA,0.1,1.5,NA,2023-10-04,10
"3600","9oct",3,"p","elre",5,22.5,1.8,NA,1.2,NA,2023-10-04,10
"3601","9oct",7,"c","coar",5,22,NA,0.06,1.4,NA,2023-10-04,10
"3602","9oct",3,"p","shar",5,21.5,1.3,NA,1.2,NA,2023-10-04,10
"3603","9oct",3,"p","dagl",5,21,7,NA,5.3,NA,2023-10-04,10
"3604","9oct",15,"p","plla",5,20,6,NA,4,NA,2023-10-04,10
"3605","9oct",3,"p","elre",5,20,1.3,NA,1.3,NA,2023-10-04,10
"3606","9oct",3,"p","lyar",5,19.5,3.2,NA,6.5,NA,2023-10-04,10
"3607","9oct",3,"p","shar",5,19,2.9,NA,3.2,NA,2023-10-04,10
"3608","9oct",7,"c","coar",5,19,NA,0.09,1.4,NA,2023-10-04,10
"3609","9oct",3,"p","fear",5,17.5,4.3,NA,3.4,NA,2023-10-04,10
"3610","9oct",3,"p","shar",5,17.5,2.5,NA,2.4,NA,2023-10-04,10
"3611","9oct",3,"p","fear",5,17,2.1,NA,2,NA,2023-10-04,10
"3612","9oct",6,"p","ni_p6_1",5,17,28,NA,19,NA,2023-10-04,10
"3613","9oct",11,"c","trfr",5,16,NA,0.13,1,NA,2023-10-04,10
"3614","9oct",14,"c","plla",5,15,8.5,NA,5.2,NA,2023-10-04,10
"3615","9oct",3,"p","elre",5,15,1.5,NA,1,NA,2023-10-04,10
"3616","9oct",15,"p","shar",5,14,4.5,NA,5.5,NA,2023-10-04,10
"3617","9oct",3,"p","shar",5,14,1.3,NA,1.8,NA,2023-10-04,10
"3618","9oct",10,"p","ni_p10_6",5,13,5.5,NA,6.9,NA,2023-10-04,10
"3619","9oct",11,"c","trfr",5,13,NA,0.19,NA,0.21,2023-10-04,10
"3620","9oct",7,"c","coar",5,13,NA,0.03,NA,0.02,2023-10-04,10
"3621","9oct",15,"p","shar",5,11,3.5,NA,3,NA,2023-10-04,10
"3622","9oct",7,"c","coar",5,11,0.8,NA,0.9,NA,2023-10-04,10
"3623","9oct",11,"c","trfr",5,9,NA,0.16,1.1,NA,2023-10-04,10
"3624","9oct",14,"c","plla",5,9,0.9,NA,0.9,NA,2023-10-04,10
"3625","9oct",1,"w","to",5,8,NA,0.02,NA,0.02,2023-10-04,10
"3626","9oct",11,"c","trfr",5,7.5,1.2,NA,1,NA,2023-10-04,10
"3627","9oct",14,"c","plla",5,6.5,1.7,NA,2.1,NA,2023-10-04,10
"3628","9oct",15,"p","plla",5,6,1.5,NA,1.4,NA,2023-10-04,10
"3629","9oct",11,"c","trfr",5,5.5,NA,0.1,NA,0.13,2023-10-04,10
"3630","9oct",15,"p","shar",5,5,NA,0.08,NA,0.04,2023-10-04,10
"3631","9oct",1,"w","to",5,4,NA,0.02,NA,0.02,2023-10-04,10
"3632","9oct",1,"w","to",5,4,NA,0.02,NA,0.02,2023-10-04,10
"3633","9oct",15,"p","shar",5,3.5,NA,0.01,NA,0.02,2023-10-04,10
"3634","9oct",3,"p","shar",5,3.5,NA,0.01,NA,0.05,2023-10-04,10
"3635","9oct",1,"w","to",5,3,NA,0.02,NA,0.02,2023-10-04,10
"3636","9oct",15,"p","shar",5,2.5,NA,0.01,NA,0.02,2023-10-04,10
"3637","9oct",1,"w","to",5,2,NA,0.02,NA,0.02,2023-10-04,10
"3638","0may",13,"wp","cadi",4,32,NA,NA,NA,NA,2023-05-04,5
"3639","0may",13,"wp","cadi",4,29,NA,NA,NA,NA,2023-05-04,5
"3640","0may",13,"wp","cadi",4,28.5,NA,NA,NA,NA,2023-05-04,5
"3641","0may",1,"w","hyra",4,20,NA,NA,NA,NA,2023-05-04,5
"3642","0may",1,"w","hyra",4,15,NA,NA,NA,NA,2023-05-04,5
"3643","0may",2,"c","mepo",4,36,NA,NA,NA,NA,2023-05-04,5
